Height,Weight,BMI,Obese
66.7098,126.7391,20.5051919,1
67.44065,152.5009,24.14134199,1
69.25731,120.6596,18.11186361,0
68.75465,130.2,19.83075867,0
70.94505,138.8221,19.85852134,0
67.77684,136.6213,21.41353052,1
66.24745,105.4542,17.30047574,0
62.64956,130.3208,23.9061799,1
67.42044,129.5017,20.51279317,1
64.44748,112.1223,19.43625613,0
67.88848,107.7735,16.83651933,0
70.5403,142.2364,20.58110288,1
70.31573,130.1736,18.95616291,0
67.8145,133.648,20.92424673,1
64.61064,106.9745,18.45035283,0
68.75828,127.1369,19.36217343,0
70.67508,141.6155,20.41318018,1
64.79201,123.8881,21.24805505,1
67.22238,124.7274,19.87314479,0
66.7514,133.492,21.57083609,1
69.90536,140.1252,20.64561331,1
71.96265,135.2445,18.80346186,0
65.42972,129.5831,21.79368845,1
66.60135,120.7322,19.59699791,0
66.4318,133.7433,21.8198867,1
66.34089,104.3528,17.07159173,0
69.96979,140.0099,20.5906521,1
71.64134,120.8264,16.94989185,0
66.24195,115.9752,19.02967668,0
68.69749,117.0558,17.85844723,0
67.15067,129.4873,20.67564045,1
71.9673,133.6015,18.5726302,0
68.5542,126.6594,19.40447015,0
67.05171,122.6178,19.6366003,0
67.50469,132.9071,20.99968518,1
68.78436,125.2964,19.06740925,0
67.07846,114.7138,18.35616682,0
65.46411,131.4842,22.09019395,1
69.49787,123.4755,18.40646126,0
64.67323,120.1682,20.6858299,1
69.32483,134.088,20.08837389,1
64.39847,121.9653,21.17472048,1
67.9694,103.3546,16.10777055,0
68.17004,112.4828,17.42735658,0
66.87249,105.3961,16.96922657,0
67.30874,135.062,21.46459761,1
68.26251,132.1296,20.41588028,1
65.36754,127.2412,21.44055238,1
68.94823,125.0147,18.93421639,0
67.50617,113.585,17.94595363,0
64.29247,120.1023,20.92009243,1
65.5634,129.7442,21.73189082,1
68.65306,128.7635,19.67005031,0
67.66637,104.2348,16.39077451,0
66.46271,125.962,20.53127656,1
69.61949,138.3373,20.5499191,1
70.151,144.0366,21.07354627,1
68.00747,137.1058,21.34396433,1
68.85235,130.6387,19.84114865,0
70.34804,124.7815,18.15426601,0
65.0196,134.4502,22.89841185,1
67.58782,132.8462,20.93846088,1
67.96341,135.425,21.10964931,1
64.23356,124.1334,21.66193071,1
71.82677,143.9272,20.08642739,1
68.40776,124.9954,19.23161639,0
72.92705,155.452,21.04512541,1
68.2634,124.8133,19.28490623,0
71.32032,128.3211,18.16368677,0
69.04566,142.9052,21.58279858,1
65.18871,115.9,19.63681996,0
66.94576,121.9962,19.59894288,0
69.21635,136.23,20.47330071,1
65.53434,120.8577,20.26137719,1
64.91416,107.684,18.39944794,0
66.40921,104.361,17.03782293,0
66.51021,130.011,21.16098878,1
68.98924,127.6238,19.30640652,0
70.39002,142.0184,20.63739776,1
67.27302,134.5354,21.40361952,1
68.27392,124.1453,19.17578276,0
66.13665,125.066,20.58673009,1
69.8415,138.2726,20.40992971,1
69.24298,125.4025,18.83159869,0
69.49259,107.8487,16.07942131,0
68.01659,138.7248,21.59021137,1
67.14071,126.4965,20.20408313,1
67.32799,122.5994,19.47285108,0
67.22067,117.1647,18.6691097,0
67.2075,122.9325,19.59583296,0
71.22072,133.3385,18.92671933,0
62.61388,127.7046,23.45296764,1
66.05642,112.4733,18.55888447,0
68.6259,111.0985,16.98496224,0
66.42125,128.5118,20.9730414,1
67.66226,122.9677,19.33884565,0
67.87257,125.7629,19.6560592,0
69.43314,142.9565,21.35024147,1
66.91873,108.1239,17.38436445,0
67.0773,131.3885,21.02513073,1
66.38627,123.3667,20.15458724,1
66.88154,118.5143,19.07614975,0
70.13999,135.2062,19.78780875,0
65.0467,129.3282,22.00772712,1
67.94255,147.0635,22.93790284,1
65.69521,126.7902,21.15196761,1
65.69631,123.84,20.65910418,1
68.06505,118.6554,18.44045652,0
65.57689,127.0804,21.27695313,1
69.51367,137.4305,20.47741761,1
68.01036,132.4546,20.61813574,1
65.97185,113.2777,18.73956879,0
68.50408,117.6372,18.04863237,0
68.6578,125.8654,19.2246787,0
64.90631,128.857,22.02250276,1
66.86878,121.5519,19.57255169,0
67.45601,101.7983,16.10763291,0
70.57507,136.4959,19.73101686,0
65.50493,113.2549,19.00384693,0
68.03809,139.6333,21.71787212,1
70.44638,132.7411,19.25841524,0
66.83931,111.3947,17.95283787,0
66.38356,102.0057,16.66617198,0
68.33698,124.0644,19.12793607,0
69.41356,137.8685,20.60197756,1
67.82728,134.7202,21.0841653,1
69.1966,139.0328,20.90644807,1
66.58126,118.1128,19.18339381,0
65.86804,132.2918,21.95411531,1
67.92387,127.8828,19.95720824,0
67.65969,114.3964,17.99222389,0
69.00849,135.8661,20.54180284,1
68.02905,110.9974,17.26857456,0
67.90776,113.0832,17.65597787,0
67.89813,102.687,16.03733997,0
70.78714,159.3967,22.9035652,1
66.32968,129.7132,21.22759854,1
71.20406,141.4122,20.08213398,1
67.87705,129.9013,20.30018872,1
65.94546,116.2096,19.23998365,0
69.87679,126.6121,18.66989245,0
65.79065,114.8391,19.10266336,0
70.22362,130.9476,19.1189313,0
68.85931,117.224,17.80015155,0
67.99466,128.0368,19.93965753,0
67.08757,129.2199,20.67177523,1
68.85889,124.9153,18.96828632,0
66.06887,119.7681,19.7551303,0
70.41331,137.758,20.00505755,1
68.26431,124.0211,19.1619925,0
70.00963,125.9789,18.50609314,0
65.69038,125.507,20.94097493,1
70.94803,118.2146,16.90919496,0
70.40454,152.6344,22.17091361,1
67.93137,124.0016,19.34724088,0
67.24148,130.8507,20.83694374,1
67.43967,132.5789,20.98824063,1
67.97769,137.5606,21.43353246,1
69.69329,134.532,19.94234208,0
68.88,120.9022,18.34764899,0
66.22857,117.7639,19.33098218,0
64.74463,113.2767,19.45653853,0
71.14304,147.1355,20.93076626,1
65.97479,113.5152,18.77718487,0
69.43298,159.7844,23.86356162,1
65.39464,125.1913,21.0776573,1
68.47642,127.5662,19.58781624,0
67.68893,125.6505,19.74519466,0
69.77827,118.6649,17.54746474,0
73.85521,136.0667,17.96065099,0
68.65677,122.8314,18.76182853,0
68.88401,133.0347,20.18647967,1
66.74014,136.451,22.05641845,1
68.04482,126.3811,19.65280244,0
64.85449,114.2042,19.54944693,0
67.03991,120.3379,19.27827094,0
65.56486,119.8795,20.07867929,1
68.13322,134.1961,20.81395265,1
65.6523,125.6206,20.98425084,1
72.22353,138.8165,19.16091147,0
67.93045,126.3497,19.7141351,0
70.43116,135.7442,19.70262522,0
68.08474,138.0519,21.44249502,1
69.8667,126.1461,18.60655037,0
68.70872,120.9616,18.44829791,0
68.58329,139.8337,21.40462956,1
66.67676,122.2411,19.7970632,0
69.96239,129.7149,19.08064658,0
66.29991,137.1631,22.46693923,1
65.76482,104.5086,17.39791701,0
69.11191,135.7377,20.46101584,1
66.87869,111.5493,17.9565885,0
67.36932,147.7067,23.43194635,1
69.93728,150.4786,22.15081771,1
69.81301,133.0872,19.6605679,0
66.56086,140.7383,22.87214776,1
70.95923,130.441,18.65214692,0
69.19946,127.5606,19.17978078,0
70.28687,133.9221,19.5180461,0
69.97118,145.462,21.39161901,1
69.9306,133.8265,19.70335161,0
67.23945,126.2885,20.11166362,1
67.2735,117.1077,18.63073128,0
66.48165,128.5263,20.93731189,1
68.44572,120.2431,18.4799192,0
66.89716,114.7654,18.46409854,0
65.29685,132.424,22.36221078,1
69.06524,132.1972,19.95426348,0
68.02311,135.255,21.0461595,1
70.02667,113.9045,16.72424146,0
65.82948,117.297,19.48850622,0
70.21039,150.618,21.99918551,1
68.55081,143.2179,21.94343519,1
66.17612,132.1823,21.73217534,1
67.36138,134.9196,21.40846799,1
69.98058,122.1659,17.96087209,0
65.49847,122.904,20.6270064,1
67.22664,108.7074,17.31844097,0
67.28114,132.6449,21.09776109,1
66.27424,121.0436,19.84197124,0
67.20346,117.715,18.76640292,0
69.96933,133.341,19.61014359,0
70.33173,138.2921,20.12923488,1
67.60168,130.4579,20.55360008,1
70.12592,117.4415,17.19479261,0
65.79449,107.1855,17.82746058,0
67.9113,128.3023,20.03008767,1
66.60677,114.237,18.53969301,0
66.36069,116.3676,19.02579389,0
69.37216,124.5841,18.63908897,0
69.08983,131.53,19.83942443,0
68.03826,137.6548,21.41003904,1
66.72346,127.1615,20.56510924,1
65.5982,110.4732,18.48440967,0
66.56595,125.4882,20.39065222,1
68.54091,124.8483,19.13442418,0
71.80497,136.4508,19.05458842,0
69.41584,123.6033,18.46908565,0
67.91457,126.7841,19.79116584,0
66.63057,141.1367,22.88892511,1
70.00844,127.3606,18.70969863,0
67.21345,134.9724,21.51122243,1
69.9974,135.8397,19.96160202,0
70.44321,142.7681,20.71502207,1
69.99219,126.5143,18.59400521,0
71.11277,131.7103,18.75240802,0
68.42954,126.6811,19.47857048,0
71.73402,122.6931,17.16731188,0
68.25089,134.2315,20.74771634,1
72.13361,120.9306,16.73375358,0
69.0911,132.2909,19.95346177,0
66.02501,132.287,21.84905776,1
65.3813,126.1785,21.25253566,1
67.27872,118.2022,18.80193798,0
68.98874,126.4329,19.12652928,0
68.9963,120.3791,18.20673138,0
66.75512,103.6353,16.74445603,0
66.09072,112.3691,18.52245006,0
68.70395,119.6693,18.25373888,0
64.72417,106.3895,18.28513977,0
69.53108,120.2067,17.90206876,0
71.32029,156.5971,22.16613688,1
69.25388,132.4808,19.88827966,0
70.01373,132.0505,19.39572936,0
72.0594,148.9722,20.65648607,1
68.49943,128.9143,19.78152075,0
67.20711,109.9494,17.52648878,0
67.4277,121.8319,19.29375778,0
67.38905,136.4146,21.6279164,1
68.81456,154.4947,23.49012929,1
65.56306,116.8189,19.56713218,0
68.86564,123.4374,18.74019416,0
67.63208,128.5252,20.23090433,1
63.64527,114.5546,20.3616404,1
69.12102,142.8329,21.52486686,1
70.19208,124.5284,18.19804273,0
68.62725,109.5514,16.74777955,0
68.58176,137.4034,21.03355704,1
66.78338,119.4607,19.28504962,0
67.68417,122.7447,19.29127935,0
68.79943,143.4836,21.82554417,1
66.72578,116.2868,18.80509785,0
67.68983,120.3912,18.91822529,0
67.24673,117.8198,18.75894612,0
70.80139,131.9536,18.95266,0
69.81422,128.8624,19.03579116,0
67.41926,118.315,18.74149976,0
68.10832,140.7132,21.84072247,1
69.52176,138.7414,20.66793337,1
66.44673,123.6693,20.16727279,1
66.50938,104.0396,16.93422678,0
68.27624,122.9904,18.99610309,0
67.51054,131.6367,20.79535407,1
68.2331,122.1745,18.89395433,0
69.20004,128.2344,19.28076892,0
68.22569,135.757,20.9990117,1
69.67618,116.2938,17.24727124,0
69.15372,134.0076,20.17580312,1
67.44681,127.5092,20.18139532,1
71.4192,145.7932,20.57973615,1
66.01984,141.9976,23.45657319,1
67.5773,127.9425,20.17184662,1
64.49893,140.2004,24.26480073,1
70.19674,126.914,18.54420166,0
67.51149,123.7364,19.54675127,0
66.75836,119.0958,19.24055628,0
66.36645,132.4222,21.64692041,1
65.96947,126.7739,20.97376306,1
67.47588,138.5358,21.90773096,1
65.8521,115.0837,19.10764019,0
67.1238,122.7868,19.62145046,0
69.1103,138.6654,20.9033094,1
64.77536,113.5556,19.48594095,0
68.77562,126.086,19.19244635,0
69.56475,128.952,19.18589756,0
66.86676,137.0564,22.07045346,1
67.45183,142.6514,22.57465184,1
66.7056,127.0386,20.5562365,1
69.45967,130.8347,19.52495349,0
67.83848,120.0967,18.78933257,0
67.65053,137.3509,21.60834968,1
69.02638,135.0166,20.40278569,1
68.05329,125.4398,19.50157097,0
65.0137,113.7752,19.38073923,0
67.74935,128.7894,20.20237139,1
67.3018,110.3175,17.53571783,0
69.57329,169.1268,25.15705774,1
66.46916,127.2647,20.73958556,1
67.37618,121.7823,19.3154086,0
66.03128,123.2914,20.35944095,1
67.88652,126.5258,19.76716992,0
66.60311,124.1856,20.15648124,1
67.72857,119.5459,18.76391125,0
66.20895,125.1912,20.56235713,1
69.24463,126.2716,18.96120711,0
68.69724,110.894,16.91850435,0
66.70205,120.3019,19.46823678,0
71.16914,135.0369,19.19559242,0
65.43614,152.6168,25.6625314,1
67.25401,130.5463,20.78072502,1
68.05015,123.7466,19.2401121,0
70.48365,134.9316,19.55552117,0
69.03379,129.6641,19.58974633,0
65.4187,118.1433,19.87640214,0
68.94762,136.9932,20.74879826,1
68.75178,107.7319,16.4100129,0
69.54295,135.5159,20.1751388,1
66.34532,123.7345,20.23963694,1
69.9271,146.4336,21.56166035,1
66.65813,127.9335,20.73053575,1
68.55262,123.4302,18.910622,0
65.96412,122.5101,20.27163811,1
69.48892,119.1983,17.77343762,0
66.3432,137.1607,22.43723612,1
68.28599,123.3591,19.04760904,0
68.39674,126.1915,19.42190361,0
65.75868,111.5519,18.57390819,0
68.36155,133.9494,20.63713792,1
69.21078,134.4253,20.20533351,1
67.22096,114.8024,18.29254124,0
68.65998,124.7691,19.05601972,0
68.44603,110.3778,16.96358751,0
70.35705,125.9397,18.31807815,0
71.52468,137.9496,19.41516542,0
67.94061,141.0108,21.99510245,1
70.04339,127.3467,18.68899197,0
64.54078,130.1828,22.50182202,1
66.18181,127.6085,20.97658659,1
68.11241,124.1533,19.26807242,0
69.5091,151.7634,22.61602176,1
71.46618,135.5982,19.11548332,0
67.79009,131.2158,20.55825308,1
64.8491,121.2608,20.76084467,1
66.50511,137.4995,22.38327256,1
70.0677,144.6209,21.20937313,1
69.80295,116.8405,17.26546777,0
70.14185,131.8359,19.29353256,0
67.22436,133.605,21.28638218,1
71.97836,138.1052,19.19281306,0
69.32003,136.5839,20.46513066,1
67.41409,123.8328,19.61854687,0
68.08026,131.0779,20.36195907,1
68.13257,136.8494,21.2258872,1
70.37547,130.5691,18.98148956,0
70.31686,132.9542,19.36045767,0
65.5543,121.2351,20.31227197,1
64.65127,118.3996,20.39523015,1
69.73363,122.1652,18.08820455,0
67.69405,121.728,19.12590469,0
70.20483,118.4049,17.29689654,0
64.46691,120.621,20.89689269,1
69.64553,134.4838,19.96254799,0
69.29407,131.2404,19.67922091,0
68.98608,121.228,18.34055617,0
67.32147,110.6602,17.57991481,0
69.65674,134.4204,19.94671532,0
69.91295,148.5606,21.88370672,1
70.938,129.7384,18.56278584,0
68.91523,109.4881,16.59850585,0
68.55359,131.1947,20.09964475,1
66.76524,121.931,19.69453825,0
70.89744,138.8549,19.88989997,0
73.09657,134.9595,18.18619988,0
69.22647,145.0718,21.79571512,1
63.65093,116.5654,20.71536776,1
66.46411,129.734,21.14520587,1
68.35474,123.7944,19.07639139,0
67.57134,124.2097,19.58677554,0
66.83183,135.5006,21.84273457,1
69.62922,143.0166,21.23908902,1
68.05903,126.0365,19.5910323,0
67.54296,134.5517,21.23545189,1
69.303,116.7611,17.50356874,0
67.38937,128.9351,20.44188144,1
71.45669,134.6404,18.98550264,0
68.49029,128.3649,19.70247445,0
65.84126,125.7087,20.87860918,1
69.25123,133.4489,20.03514601,1
64.51431,103.0865,17.83290835,0
67.82414,127.065,19.88794205,0
65.84897,118.2251,19.63108096,0
70.67116,122.6757,17.6850626,0
67.11351,124.6458,19.92462885,0
67.59487,138.5996,21.84072241,1
66.33295,116.4343,19.05262454,0
69.89298,140.0236,20.63795305,1
66.38557,142.4689,23.27583074,1
67.1027,125.1139,20.00589882,1
66.43884,113.1903,18.46280254,0
66.12177,120.4629,19.83795356,0
67.00531,133.6411,21.4315754,1
64.16307,101.9669,17.83287813,0
67.32597,135.9051,21.5875329,1
66.94272,121.8755,19.58133051,0
69.08751,142.7891,21.53914559,1
70.44232,132.9498,19.29091747,0
67.9102,125.3998,19.57759415,0
66.51569,119.5183,19.44995955,0
67.3862,128.4407,20.36541325,1
68.10423,120.9619,18.77729037,0
67.51842,110.0212,17.37658113,0
68.2832,108.7627,16.79518321,0
67.79292,128.0636,20.06270659,1
68.30939,121.2109,18.70308976,0
66.19976,113.9021,18.71334385,0
65.84849,142.3934,23.64453163,1
68.82083,135.0981,20.53723278,1
68.96333,135.9867,20.58697246,1
69.04066,133.625,20.18414446,1
64.90924,123.5221,21.10882768,1
64.53827,121.1495,20.94206404,1
71.75047,139.379,19.49307439,0
66.93045,132.2175,21.25073461,1
65.54236,129.4864,21.70263683,1
64.84131,91.8085,15.72214609,0
66.98431,130.0474,20.86834434,1
66.14261,118.8111,19.55360585,0
70.81757,145.2176,20.848255,1
68.91444,152.0833,23.05650953,1
66.66634,100.2743,16.2445958,0
70.48203,137.6556,19.95122527,0
69.91213,135.5083,19.96150701,0
66.64902,118.6405,19.22993998,0
69.01354,145.8844,22.05325709,1
66.26097,115.3104,18.90973299,0
68.89543,119.3074,18.09751927,0
71.22325,132.1547,18.7573523,0
68.68597,124.6849,19.02875112,0
69.89911,135.1557,19.91698382,0
68.69947,116.0361,17.70185777,0
69.8535,136.027,20.07156675,1
63.44123,112.1713,20.06647372,1
64.11532,133.1515,23.32141683,1
71.75025,132.088,18.47349314,0
66.19729,135.4905,22.26183301,1
65.72997,126.827,21.13573465,1
72.16986,137.5684,19.01688836,0
66.48739,127.293,20.73282341,1
69.31215,124.2118,18.61558167,0
68.02947,119.5556,18.59979873,0
65.97774,91.25752,15.09406752,0
71.29851,142.5115,20.18466285,1
71.5143,127.7847,17.98976831,0
68.60076,128.8566,19.71429769,0
68.18368,135.9276,21.05131699,1
69.8811,151.879,22.39292163,1
67.93999,132.0277,20.59427923,1
69.80319,123.1697,18.20060563,0
65.19641,117.6912,19.93559136,0
67.8403,127.0545,19.87682565,0
68.50897,137.9252,21.15832299,1
65.14879,115.1881,19.54012795,0
66.95341,120.6277,19.37466231,0
68.25949,136.41,21.07912732,1
68.03615,149.0647,23.1861076,1
64.54579,111.3072,19.23622787,0
71.52318,127.8014,17.987652,0
69.57994,137.7495,20.48587072,1
66.84427,129.9887,20.94641614,1
68.5828,123.3208,18.87723603,0
69.51119,146.7832,21.87254914,1
67.49702,135.4823,21.41143915,1
67.20475,129.0149,20.56707003,1
67.66461,136.768,21.50769289,1
70.03691,122.5324,17.98578852,0
68.89205,118.0131,17.90294588,0
68.85894,135.317,20.54774613,1
68.40447,143.2456,22.04168658,1
69.51754,137.8977,20.54474372,1
69.63896,135.0191,20.04578887,1
68.27563,135.026,20.85539724,1
65.59198,122.9795,20.58087038,1
64.35791,120.4781,20.94289629,1
67.63682,135.534,21.33115595,1
69.47515,137.0927,20.44974232,1
68.93408,133.3871,20.21056056,1
65.98502,133.4505,22.06795026,1
67.65672,124.4906,19.58155505,0
68.79529,144.5481,21.99011358,1
66.82439,133.8378,21.57949512,1
68.7321,109.9033,16.7503545,0
66.33945,122.7443,20.08122012,1
67.47277,99.0744,15.66884078,0
67.72698,134.7996,21.15912377,1
65.20132,116.8893,19.79677641,0
71.49103,135.6049,19.10314055,0
65.24026,113.6473,19.22473015,0
69.99307,139.7899,20.54462437,1
65.18268,121.4679,20.58399153,1
70.06241,134.3005,19.69880957,0
68.61652,125.2,19.14606146,0
68.15831,124.9999,19.37334155,0
63.48187,117.5449,21.00084959,1
71.29462,142.6142,20.20141309,1
70.11496,143.9751,21.08620887,1
68.83929,141.5128,21.5008414,1
70.15775,113.8639,16.65586708,0
69.59681,133.7791,19.88575564,0
65.83263,122.5777,20.36392804,1
71.32785,135.4846,19.17362208,0
68.20864,143.309,22.17824524,1
71.87288,134.3715,18.72878337,0
69.35277,128.963,19.30500863,0
67.94055,142.3413,22.2026753,1
69.71919,138.7374,20.55045217,1
64.67334,113.3238,19.5075642,0
65.33432,118.6681,20.01629692,1
67.46316,144.152,22.80446085,1
71.08038,155.0439,22.09467912,1
66.66043,135.3184,21.9256829,1
67.7645,109.9437,17.23845615,0
67.23122,124.4395,19.82205923,0
67.43133,134.417,21.28448975,1
69.74968,130.7336,19.34796433,0
68.14016,128.6113,19.94368135,0
68.9402,133.3423,20.20018563,1
69.35342,136.4262,20.42182332,1
69.8643,140.5089,20.72648738,1
69.31822,136.0998,20.39366022,1
65.9301,105.284,17.43923396,0
68.42378,127.227,19.56580216,0
65.94139,120.6136,19.97158723,0
68.18063,115.003,17.81228545,0
70.25983,129.9544,18.95436745,0
66.05596,104.3081,17.21180884,0
67.73703,131.4725,20.63075475,1
65.29545,126.3612,21.33931132,1
68.16479,121.2363,18.78646068,0
68.95501,140.2805,21.24213429,1
68.19061,129.2682,20.01589652,1
69.5707,126.2858,18.78599792,0
70.02356,137.4431,20.18213307,1
69.14845,117.2798,17.66000466,0
70.24309,121.0725,17.66732469,0
70.66018,142.7478,20.58507441,1
67.45148,125.9385,19.9300343,0
65.03584,114.225,19.44411385,0
70.45839,133.1533,19.31163304,0
67.11299,120.7303,19.2990353,0
68.24423,137.3349,21.23154195,1
66.7588,105.3169,17.01427784,0
68.7307,116.3236,17.72959425,0
63.45132,118.147,21.1287533,1
69.32305,133.6457,20.023139,1
69.07258,123.9537,18.7059873,0
70.51044,143.4905,20.78015563,1
67.29369,117.9183,18.74843492,0
69.33952,142.08,21.27667614,1
67.33993,136.4499,21.66508498,1
66.34535,120.6503,19.73512691,0
64.39297,125.5261,21.79664341,1
66.67639,113.1137,18.31907534,0
72.36601,134.7475,18.526098,0
68.24893,111.0142,17.16008111,0
65.53245,122.3297,20.50933588,1
67.60693,130.4762,20.55329074,1
68.68598,124.5562,19.00910408,0
68.61117,129.6617,19.83145402,0
70.92173,141.8458,20.30440819,1
69.31458,123.953,18.5754929,0
68.56604,130.441,19.97691771,0
68.63936,127.0952,19.4229501,0
66.36369,136.0598,22.24340517,1
68.99555,114.0398,17.24831923,0
67.46519,122.2341,19.33594402,0
67.80467,123.7772,19.38447027,0
71.52782,116.7279,16.42695967,0
72.49367,154.5031,21.16749769,1
66.60755,123.1233,19.98139589,0
71.07038,138.9521,19.80707454,0
66.33447,150.3119,24.59502871,1
71.17232,129.6463,18.42766794,0
69.03651,138.4825,20.920388,1
69.34919,137.7115,20.61673646,1
68.05366,126.4259,19.65466185,0
71.4948,132.8622,18.71479286,0
69.06112,115.3726,17.41678304,0
68.23732,110.6226,17.1053685,0
67.93276,120.392,18.78328752,0
68.55485,130.1554,19.93968613,0
67.5741,125.7973,19.83550565,0
66.36239,117.4231,19.19738175,0
70.76127,133.7229,19.22857254,0
67.10716,131.2588,20.98568775,1
64.5143,127.8143,22.11057127,1
67.47838,120.9216,19.12084523,0
67.23335,141.0636,22.4687006,1
67.99254,144.1656,22.45285695,1
67.458,121.6819,19.25269615,0
66.80866,121.3264,19.57141769,0
66.09963,124.8608,20.57598112,1
66.12053,124.1474,20.44548762,1
64.70924,130.2642,22.3988115,1
69.01541,119.7938,18.10817543,0
67.46277,137.7862,21.79766034,1
71.60898,137.8791,19.35958133,0
69.08877,130.997,19.75963529,0
67.81669,115.8327,18.13387001,0
70.74181,128.5074,18.48878186,0
64.4356,119.3601,20.69854971,1
70.81481,139.7362,20.06287821,1
64.90712,129.5891,22.14707066,1
68.30316,126.8148,19.57135275,0
68.41201,132.9198,20.44831254,1
66.35212,99.69835,16.30462672,0
67.27049,124.5827,19.82170704,0
66.63726,120.3137,19.50802558,0
65.00921,84.26295,14.35553489,0
67.69319,124.4028,19.54666595,0
70.26676,128.8174,18.78482564,0
66.19211,121.0948,19.89965468,0
65.62693,126.6962,21.18029031,1
71.58993,135.744,19.06993722,0
68.54869,108.706,16.65665125,0
68.52266,122.0975,18.72280184,0
66.21562,109.3178,17.95157177,0
65.71102,113.8038,18.97635704,0
72.23909,159.4608,22.00097371,1
66.533,139.0226,22.6122454,1
67.42805,125.9181,19.94065676,0
64.33729,123.4824,21.47889974,1
68.29721,140.0057,21.61087186,1
69.15487,128.4365,19.33639103,0
69.50939,132.4955,19.74452409,0
65.75398,112.9736,18.81331704,0
67.22359,155.7617,24.81702804,1
66.0023,116.0386,19.17859717,0
67.83406,115.5906,18.08670237,0
71.42677,138.3516,19.52516263,0
68.93168,112.8601,17.10153922,0
68.26056,133.5413,20.63518669,1
65.24947,112.2883,18.98947799,0
66.60071,137.7297,22.35642618,1
69.48187,122.6836,18.29683666,0
66.24301,108.3135,17.77194539,0
65.05662,139.3953,23.71360795,1
69.89977,119.9003,17.66856476,0
69.30058,149.1915,22.36674766,1
72.0775,127.4068,17.65735607,0
65.99698,118.3092,19.55702939,0
68.87245,135.0451,20.4984141,1
68.64611,120.4317,18.40100102,0
67.65677,131.041,20.61185955,1
69.15197,128.0926,19.28623365,0
70.05894,141.614,20.7735903,1
71.40809,135.1406,19.08198304,0
69.03498,147.5304,22.28823148,1
66.53406,104.5216,17.00006158,0
67.71834,124.1642,19.49468778,0
67.63519,130.3102,20.50999144,1
66.43601,120.5525,19.6653479,0
68.15413,117.8028,18.26012528,0
68.81782,124.0657,18.86176826,0
70.69194,140.2734,20.2100794,1
66.05342,124.0408,20.46946244,1
72.41769,143.68,19.72602053,0
66.93146,117.7358,18.92258386,0
65.53734,118.2815,19.82767077,0
67.54175,127.8454,20.17776152,1
67.76318,136.177,21.35249859,1
66.14528,113.1378,18.61840647,0
66.70349,117.5526,19.02250124,0
65.09221,133.8826,22.75090099,1
68.49307,131.2102,20.13755913,1
65.16644,94.21964,15.9744511,0
67.50707,127.7961,20.19070946,1
65.76724,100.2388,16.68588024,0
67.14094,124.5368,19.8909426,0
67.34801,139.8293,22.19632855,1
68.64599,129.0105,19.711842,0
69.94177,125.379,18.45372569,0
67.30477,123.9033,19.69353507,0
68.78142,147.1507,22.39507667,1
66.12327,113.5479,18.69833592,0
66.30368,117.2405,19.20148828,0
69.18567,128.0275,19.25765754,0
66.90853,118.8067,19.10778969,0
68.70313,124.6767,19.01799586,0
71.08677,148.1246,21.10484292,1
65.52597,122.9936,20.62472148,1
66.20537,116.068,19.06595499,0
66.6718,107.6202,17.4317878,0
68.72702,137.0353,20.88862843,1
66.7039,120.6447,19.52262853,0
64.89628,118.8854,20.32457225,1
68.21209,129.5464,20.04634186,1
70.50017,134.0139,19.41341837,0
66.65252,127.2599,20.62485606,1
68.51303,135.6923,20.8133195,1
68.45497,142.98,21.96836928,1
68.61334,110.3751,16.88054582,0
67.78067,116.6516,18.28148547,0
68.61734,130.0152,19.88194501,0
70.42853,142.6604,20.70802527,1
65.45001,108.0995,18.16923939,0
70.69777,119.4805,17.21147528,0
67.28034,111.5318,17.74005054,0
66.4768,129.6186,21.11833193,1
65.08921,125.0064,21.24451123,1
66.56312,119.046,19.34550019,0
65.84797,129.5537,21.51282952,1
69.45763,133.2109,19.8807305,0
70.28788,144.2612,21.02428078,1
65.38017,131.5842,22.16379629,1
66.49187,90.16983,14.68441511,0
67.43263,135.136,21.39751599,1
68.81347,125.0421,19.01261434,0
62.92771,95.73883,17.40751415,0
69.3757,135.4546,20.26336177,1
64.73432,112.0029,19.24387749,0
68.97699,143.0838,21.65282093,1
69.37021,133.1309,19.91889976,0
65.63449,110.4167,18.45453173,0
68.33529,129.8376,20.01902362,1
65.0522,122.3385,20.8147726,1
68.70485,122.1685,18.63446577,0
66.64719,150.0087,24.31561494,1
67.91847,135.8583,21.20522497,1
64.00018,128.5779,22.60145685,1
68.90973,127.6864,19.36047652,0
67.83403,116.6157,18.24711805,0
72.14918,161.6214,22.35468537,1
65.93135,119.386,19.77433836,0
66.35334,121.8461,19.92592779,0
68.14895,130.6059,20.24775863,1
65.85562,124.2612,20.62919847,1
65.85908,126.2855,20.96305941,1
67.61041,111.3166,17.53336566,0
67.74703,131.1387,20.57230001,1
67.43873,118.814,18.80967741,0
68.20254,130.0191,20.12512349,1
67.42837,127.2159,20.14598789,1
69.06903,140.8074,21.25158185,1
67.77306,138.4305,21.69951836,1
67.11898,129.8077,20.74637652,1
69.69668,141.0015,20.89931478,1
62.6775,102.6498,18.81339929,0
67.26069,130.2661,20.73200338,1
70.02024,140.0166,20.56197534,1
67.30077,134.2776,21.34499221,1
69.78242,144.6739,21.39097759,1
68.96031,123.3616,18.67729936,0
